Index,director name,film name,title code,score,year
5051,nm0002031,Die Sklavenkönigin,tt0015339,5.8,1924
5052,nm0002031,Das Spielzeug von Paris,tt0016384,5.8,1925
5053,nm0002031,Az utolsó hajnal,tt0008725,5.8,1917
5054,nm0000600,Opera senza autore,tt5311542,7.8,2018
5055,nm0000600,Crocevia della morte,tt0100150,7.7,1990
5056,nm0000600,La casa 2,tt0092991,7.7,1987
5057,nm0000600,Blood Simple - Sangue facile,tt0086979,7.6,1984
5058,nm0000600,Nightmare - Dal profondo della notte,tt0087800,7.5,1984
5059,nm0000600,La casa,tt0083907,7.5,1981
5060,nm0000600,L'armata delle tenebre,tt0106308,7.5,1992
5061,nm0000600,Soldi sporchi,tt0120324,7.5,1998
5062,nm0000600,Il libro della giungla,tt3040964,7.4,2016
5063,nm0000600,Spider-Man,tt0145487,7.3,2002
5064,nm0000600,Spider-Man 2,tt0316654,7.3,2004
5065,nm0000600,Frailty - Nessuno è al sicuro,tt0264616,7.2,2001
5066,nm0000600,Mister Hula Hoop,tt0110074,7.2,1994
5067,nm0000600,Man in the Dark,tt4160708,7.1,2016
5068,nm0000600,Shlakoblok,tt6737634,6.9,2017
5069,nm0000600,Petals,tt3256288,6.8,2010
5070,nm0000600,The Gift - Il dono,tt0219699,6.7,2000
5071,nm0000600,Inside - À l'intérieur,tt0856288,6.7,2007
5072,nm0000600,30 giorni di buio,tt0389722,6.6,2007
5073,nm0000600,Gioco d'amore,tt0126916,6.6,1999
5074,nm0000600,Vicious Fun,tt1177811,6.6,2020
5075,nm0000600,Ritorno a Tamakwa,tt0107212,6.6,1993
5076,nm0000600,La casa,tt1288558,6.5,2013
5077,nm0000600,Pronti a morire,tt0114214,6.5,1995
5078,nm0000600,Drag Me to Hell,tt1127180,6.5,2009
5079,nm0000600,Spie come noi,tt0090056,6.4,1985
5080,nm0000600,Darkman,tt0099365,6.4,1990
5081,nm0000600,Il grande e potente Oz,tt1623205,6.3,2013
5082,nm0000600,Terrore senza volto,tt0095379,6.3,1989
5083,nm0000600,Spider-Man 3,tt0413300,6.2,2007
5084,nm0000600,Senza tregua,tt0107076,6.2,1993
5085,nm0000600,Amore all'ultimo morso,tt0104511,6.2,1992
5086,nm0000600,My Name Is Bruce,tt0489235,6.2,2007
5087,nm0000600,L'uomo nel buio - Man in The Dark,tt6246322,6.1,2021
5088,nm0000600,Crawl - Intrappolati,tt8364368,6.1,2019
5089,nm0000600,Poliziotto sadico,tt0095583,6.1,1988
5090,nm0000600,Splinter,tt1031280,6.1,2008
5091,nm0000600,Svitati,tt0102357,6,1991
5092,nm0000600,It's Murder!,tt0076216,6,1977
5093,nm0000600,The Grudge,tt0391198,5.9,2004
5094,nm0000600,Timecop - Indagine dal futuro,tt0111438,5.9,1994
5095,nm0000600,The Possession,tt0431021,5.9,2012
5096,nm0000600,Maniac cop - Il poliziotto maniaco,tt0100107,5.9,1990
5097,nm0000600,Nightbooks - Racconti di paura,tt1052114,5.8,2021
5098,nm0000600,La guerra di Stryker,tt0090093,5.8,1985
5099,nm0000600,I due criminali più pazzi del mondo,tt0088967,5.7,1985
5100,nm0000600,Man with the Screaming Brain,tt0365478,5.6,2005
5101,nm0000600,I morti non muoiono,tt8695030,5.5,2019
5102,nm0000600,The Messengers,tt0425430,5.4,2007
5103,nm0000600,A Little Bit Zombie,tt1912982,5.3,2012
5104,nm0000600,Il mistero del gatto trafitto,tt2481554,5.3,2014
5105,nm0000600,Una moglie ideale,tt0159730,5.2,1999
5106,nm0000600,Hefty's,tt0173893,5.2,1983
5107,nm0000600,Il sacro male,tt9419056,5.1,2021
5108,nm0000600,The Grudge 2,tt0433386,5.1,2006
5109,nm0000600,The Dead Next Door,tt0094962,5.1,1989
5110,nm0000600,I Flintstones,tt0109813,4.9,1994
5111,nm0000600,Poltergeist,tt1029360,4.9,2015
5112,nm0000600,La setta delle tenebre,tt0389328,4.9,2007
5113,nm0000600,Dead Mine,tt2171847,4.5,2012
5114,nm0000600,The Grudge,tt3612126,4.3,2020
5115,nm0000600,Boogeyman - L'uomo nero,tt0357507,4.2,2005
5116,nm0000600,Città selvaggia,tt0097260,4.2,1989
5117,nm0000600,Killer Piñata,tt4301440,4.2,2015
5118,nm0000600,Worst. Christmas. Ever.,tt7286474,3.9,2020
5119,nm0000600,The Nutt House,tt0105034,3.9,1992
5120,nm0000600,Haunted,tt3530328,3.9,2017
5121,nm0000600,Galaxis,tt0113140,3.4,1995
5122,nm0000600,3 Geezers!,tt1825784,3.3,2013
5123,nm0000600,Blood Moon Rising,tt1242605,3.3,2009
5124,nm0000600,A Fandemic: 50 Fans Celebrate 50 Years of Cinema,tt1389271,2.1,2021
5125,nm0000600,Acid Head: The Buzzard Nuts County Slaughter,tt1672166,1.4,2011
5126,nm0000520,Johnny Depp: King of Cult,tt1458721,9.6,2021
5127,nm0000520,Heat - La sfida,tt0113277,8.2,1995
5128,nm0000520,Le Mans '66 - La Grande Sfida,tt1950186,8.1,2019
5129,nm0000520,Insider - Dietro la verità,tt0140352,7.8,1999
5130,nm0000520,L'ultimo dei Mohicani,tt0104691,7.7,1992
5131,nm0000520,Why We Ride,tt2960470,7.6,2013
5132,nm0000520,Chicago Filmmakers on the Chicago River,tt0252319,7.6,1998
5133,nm0000520,Collateral,tt0369339,7.5,2004
5134,nm0000520,The Aviator,tt0338751,7.5,2004
5135,nm0000520,Milius,tt2370224,7.5,2013
5136,nm0000520,Strade violente,tt0083190,7.4,1981
5137,nm0000520,Vigilato speciale,tt0078326,7.4,1978
5138,nm0000520,How to Get the Man's Foot Outta Your Ass,tt0367790,7.3,2003
5139,nm0000520,Manhunter - Frammenti di un omicidio,tt0091474,7.2,1986
5140,nm0000520,Lo stagista inaspettato,tt2361509,7.1,2015
5141,nm0000520,Nemico pubblico - Public Enemies,tt1152836,7,2009
5142,nm0000520,The Kingdom,tt0431197,7,2007
5143,nm0000520,Man of the Century,tt0138537,7,1999
5144,nm0000520,Alì,tt0248667,6.8,2001
5145,nm0000520,Quartet,tt1441951,6.8,2012
5146,nm0000520,Gold - La grande truffa,tt1800302,6.7,2016
5147,nm0000520,Wonderland - Massacro a Hollywood,tt0335563,6.6,2003
5148,nm0000520,Hancock,tt0448157,6.4,2008
5149,nm0000520,Sono la tua donna,tt1024399,6.2,2020
5150,nm0000520,I 5 della squadra d'assalto,tt0090693,6.2,1986
5151,nm0000520,Miami Vice,tt0430357,6,2006
5152,nm0000520,In ostaggio,tt0331952,5.8,2004
5153,nm0000520,La fortezza,tt0085780,5.7,1983
5154,nm0000520,Le paludi della morte,tt1389127,5.7,2011
5155,nm0000520,She's in Portland,tt7174660,5.7,2020
5156,nm0000520,Blackhat,tt2717822,5.4,2015
5157,nm0000520,We Blew It,tt7046002,5.2,2017
5158,nm0000520,Nosferatu vs. Father Pipecock & Sister Funk,tt3587202,1.5,2014
5159,nm0000265,Elio Petri... appunti su un autore,tt0826796,8.3,2005
5160,nm0000265,Il petroliere,tt0469494,8.2,2007
5161,nm0000265,Che fine ha fatto Baby Jane?,tt0056687,8.1,1962
5162,nm0000265,3 donne,tt0075612,7.8,1977
5163,nm0000265,America oggi,tt0108122,7.7,1993
5164,nm0000265,Nashville,tt0073440,7.7,1975
5165,nm0000265,I compari,tt0067411,7.7,1971
5166,nm0000265,Il lungo addio,tt0070334,7.6,1973
5167,nm0000265,A Decade Under the Influence,tt0342275,7.6,2003
5168,nm0000265,I protagonisti,tt0105151,7.5,1992
5169,nm0000265,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood",tt0359203,7.5,2003
5170,nm0000265,M.A.S.H.,tt0066026,7.4,1970
5171,nm0000265,Big Night,tt0115678,7.3,1996
5172,nm0000265,Secret Honor,tt0088074,7.3,1984
5173,nm0000265,Gosford Park,tt0280707,7.2,2001
5174,nm0000265,California poker,tt0071269,7.2,1974
5175,nm0000265,"Jimmy Dean, Jimmy Dean",tt0083745,7.2,1982
5176,nm0000265,The Wonder of it All,tt0928406,7.2,2007
5177,nm0000265,Images,tt0068732,7.1,1972
5178,nm0000265,Un matrimonio,tt0078481,7.1,1978
5179,nm0000265,"Lovely, Still",tt1150947,7.1,2008
5180,nm0000265,Sogni proibiti,tt0039808,7,1947
5181,nm0000265,Anche gli uccelli uccidono,tt0065492,7,1970
5182,nm0000265,Gang,tt0072274,7,1974
5183,nm0000265,Quel freddo giorno nel parco,tt0065086,7,1969
5184,nm0000265,"Luck, Trust & Ketchup: Robert Altman in Carver Country",tt0107455,7,1993
5185,nm0000265,La fortuna di Cookie,tt0126250,6.9,1999
5186,nm0000265,Vincent & Theo,tt0100873,6.9,1990
5187,nm0000265,L'occhio privato,tt0076301,6.9,1977
5188,nm0000265,The American Ruling Class,tt0455906,6.9,2005
5189,nm0000265,O Lucky Malcolm!,tt0847187,6.9,2006
5190,nm0000265,Hollywood Mavericks,tt0280745,6.9,1990
5191,nm0000265,Interview,tt0480269,6.8,2007
5192,nm0000265,Altman,tt2404171,6.8,2014
5193,nm0000265,Rachel sta per sposarsi,tt1084950,6.7,2008
5194,nm0000265,Radio America,tt0420087,6.7,2006
5195,nm0000265,Panic,tt0194218,6.7,2000
5196,nm0000265,Roads and Bridges,tt0241897,6.7,2001
5197,nm0000265,Moderns,tt0095649,6.6,1988
5198,nm0000265,Streamers,tt0086377,6.5,1983
5199,nm0000265,Squadra mobile 61,tt0040178,6.5,1948
5200,nm0000265,Mrs. Parker e il circolo vizioso,tt0110588,6.4,1994
5201,nm0000265,Divorzio stile New York,tt0079806,6.4,1979
5202,nm0000265,The Company,tt0335013,6.3,2003
5203,nm0000265,Kansas City,tt0116745,6.3,1996
5204,nm0000265,Ricorda il mio nome,tt0078150,6.3,1978
5205,nm0000265,Before the Nickelodeon: The Early Cinema of Edwin S. Porter,tt0083633,6.3,1982
5206,nm0000265,The James Dean Story,tt0050558,6.2,1957
5207,nm0000265,Buffalo Bill e gli indiani,tt0074254,6.1,1976
5208,nm0000265,Afterglow,tt0118566,6.1,1997
5209,nm0000265,Follia d'amore,tt0089160,6.1,1985
5210,nm0000265,Welcome to Los Angeles,tt0076910,6,1976
5211,nm0000265,Conto alla rovescia,tt0062827,6,1967
5212,nm0000265,Tre figli in gamba,tt0039266,5.9,1947
5213,nm0000265,Una coppia perfetta,tt0079710,5.9,1979
5214,nm0000265,Corn's-A-Poppin',tt0043430,5.9,1955
5215,nm0000265,Conflitto di interessi,tt0119196,5.8,1998
5216,nm0000265,Aria,tt0092580,5.7,1987
5217,nm0000265,HealtH,tt0079256,5.7,1980
5218,nm0000265,The Delinquents,tt0050302,5.6,1957
5219,nm0000265,Non giocate con il cactus,tt0089715,5.4,1985
5220,nm0000265,Popeye - Braccio di ferro,tt0081353,5.3,1980
5221,nm0000265,Prêt-à-Porter,tt0110907,5.2,1994
5222,nm0000265,Cominciò per gioco...,tt0061748,5.2,1967
5223,nm0000265,Events,tt0210031,5.2,1970
5224,nm0000265,Quintet,tt0079770,5.1,1979
5225,nm0000265,Trixie,tt0162711,5,2000
5226,nm0000265,Amore senza fine,tt0082329,4.9,1981
5227,nm0000265,Terapia di gruppo,tt0092646,4.8,1987
5228,nm0000265,Variations on a High School Romance,tt1721126,4.7,2010
5229,nm0000265,Il dottor T & le donne,tt0205271,4.6,2000
5230,nm0001603,Il mucchio selvaggio,tt0065214,7.9,1969
5231,nm0001603,Invasione degli ultracorpi,tt0049366,7.7,1956
5232,nm0001603,Cane di paglia,tt0067800,7.5,1971
5233,nm0001603,La croce di ferro,tt0074695,7.5,1977
5234,nm0001603,Sfida nell'alta Sierra,tt0056412,7.5,1962
5235,nm0001603,Voglio la testa di Garcia,tt0071249,7.5,1974
5236,nm0001603,Getaway!,tt0068638,7.4,1972
5237,nm0001603,Pat Garrett e Billy Kid,tt0070518,7.3,1973
5238,nm0001603,Running,tt0404390,7.3,2006
5239,nm0001603,La ballata di Cable Hogue,tt0065446,7.3,1970
5240,nm0001603,I due volti della vendetta,tt0055257,7.1,1961
5241,nm0001603,Grindhouse - A prova di morte,tt1028528,7,2007
5242,nm0001603,Rivolta al blocco 11,tt0047417,7,1954
5243,nm0001603,Wichita,tt0048806,6.9,1955
5244,nm0001603,I cancelli del cielo,tt0080855,6.8,1980
5245,nm0001603,L'ultimo buscadero,tt0068786,6.8,1972
5246,nm0001603,Sierra Charriba,tt0059418,6.7,1965
5247,nm0001603,Dollari che scottano,tt0047370,6.7,1954
5248,nm0001603,Dial Red O,tt0047993,6.7,1955
5249,nm0001603,Delitto nella strada,tt0049107,6.6,1956
5250,nm0001603,Un pasota con corbata,tt0082882,6.5,1982
5251,nm0001603,Viva! Viva Villa!,tt0063775,6.4,1968
5252,nm0001603,Convoy - Trincea d'asfalto,tt0077369,6.3,1978
5253,nm0001603,Killer - diario di un assassino,tt0113542,6.3,1995
5254,nm0001603,"Amore, piombo e furore",tt0077327,6.1,1978
5255,nm0001603,La morte cavalca a Rio Bravo,tt0054795,6.1,1961
5256,nm0001603,Doringo!,tt0059232,6.1,1965
5257,nm0001603,Santiago Violenta,tt2128535,6.1,2014
5258,nm0001603,Killer Elite,tt0073240,6,1975
5259,nm0001603,Osterman Weekend,tt0086058,5.9,1983
5260,nm0001603,Mondo senza fine,tt0049964,5.9,1956
5261,nm0001603,Straw Dogs,tt0999913,5.8,2011
5262,nm0001603,Morbo,tt0068969,5.8,1972
5263,nm0001603,Tráiganme la Cabeza de la Mujer Metralleta,tt2424028,5.5,2012
5264,nm0001603,I cadetti della III brigata,tt0047835,5.2,1955
5265,nm0001603,Stridulum,tt0080100,5.1,1979
5266,nm0001603,Un giocatore troppo fortunato,tt0084173,4.7,1982
5267,nm0001603,Ten Dead Men,tt0854679,3.3,2008
5268,nm0001603,Vixen Highway 2006: It Came from Uranus!,tt1666348,2,2010
5269,nm0001603,Nosferatu vs. Father Pipecock & Sister Funk,tt3587202,1.5,2014
5270,nm0001837,L'attimo fuggente,tt0097165,8.1,1989
5271,nm0001837,The Truman Show,tt0120382,8.1,1998
5272,nm0001837,Wake in Fright,tt0067541,7.7,1971
5273,nm0001837,Making Waves: The Art of Cinematic Sound,tt3856408,7.6,2019
5274,nm0001837,Picnic ad Hanging Rock,tt0073540,7.5,1975
5275,nm0001837,Witness - Il testimone,tt0090329,7.4,1985
5276,nm0001837,Master & Commander - Sfida ai confini del mare,tt0311113,7.4,2003
5277,nm0001837,Gli anni spezzati,tt0082432,7.4,1981
5278,nm0001837,The Way Back,tt1023114,7.3,2010
5279,nm0001837,Un anno vissuto pericolosamente,tt0086617,7.1,1982
5280,nm0001837,Fearless - Senza paura,tt0106881,7.1,1993
5281,nm0001837,Much Ado About Something,tt0298072,7.1,2001
5282,nm0001837,L'ultima onda,tt0076299,7,1977
5283,nm0001837,All Is Lost - Tutto è perduto,tt2017038,6.9,2013
5284,nm0001837,Mosquito Coast,tt0091557,6.6,1986
5285,nm0001837,Blackfellas,tt0106675,6.4,1993
5286,nm0001837,Green Card - Matrimonio di convenienza,tt0099699,6.2,1990
5287,nm0001837,Whatever Happened to Green Valley?,tt1801125,6.1,1973
5288,nm0001837,Three to Go,tt0288844,5.8,1971
5289,nm0001837,Le macchine che distrussero Parigi,tt0071282,5.6,1974
5290,nm0001837,Homesdale,tt0067211,5.5,1971
5291,nm0001837,Nosferatu vs. Father Pipecock & Sister Funk,tt3587202,1.5,2014
5292,nm0001837,Carnet de Dubaï Hiver VI: Lumière et Reflets (Carnet Filmé: 14 décembre 2011),tt1247948,0,2012
5293,nm0001837,Il cinema ritrovato: istruzioni per l'uso,tt0431689,0,2004
5294,nm0000490,Life's Essentials with Ruby Dee,tt3470880,8.6,2014
5295,nm0000490,Hoop Dreams,tt0110057,8.3,1994
5296,nm0000490,Beyond Wiseguys: Italian Americans & the Movies,tt0892437,8.3,2008
5297,nm0000490,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",tt1142272,8.2,2021
5298,nm0000490,American Utopia,tt1187422,8.2,2020
5299,nm0000490,Surviving Cliffside,tt3285884,8.1,2013
5300,nm0000490,Fa' la cosa giusta,tt0097216,8,1989
5301,nm0000490,Quando eravamo re,tt0118147,8,1996
5302,nm0000490,Breslin and Hamill: Deadline Artists,tt9275202,8,2018
5303,nm0000490,Bad 25,tt2220642,7.9,2012
5304,nm0000490,Street Fight,tt0457496,7.9,2005
5305,nm0000490,Boyz n the Hood - Strade violente,tt0101507,7.8,1991
5306,nm0000490,4 Little Girls,tt0118540,7.8,1997
5307,nm0000490,Malcolm X,tt0104797,7.7,1992
5308,nm0000490,Clerks - Commessi,tt0109445,7.7,1994
5309,nm0000490,Taxisti di notte,tt0102536,7.7,1991
5310,nm0000490,You Resemble Me,tt1513160,7.7,2021
5311,nm0000490,Inside Man,tt0454848,7.6,2006
5312,nm0000490,La 25ª ora,tt0307901,7.6,2002
5313,nm0000490,La gabbia dorata,tt2042583,7.6,2013
5314,nm0000490,"Pixote, in memoriam",tt0498075,7.6,2007
5315,nm0000490,BlacKkKlansman,tt7349662,7.5,2018
5316,nm0000490,Amazing Grace,tt4935462,7.5,2018
5317,nm0000490,All the Invisible Children,tt0411098,7.5,2005
5318,nm0000490,Michael Jackson's Journey from Motown to Off the Wall,tt5275844,7.4,2016
5319,nm0000490,Michael Jordan to the Max,tt0245280,7.4,2000
5320,nm0000490,Brooklyn Boheme,tt1601463,7.4,2011
5321,nm0000490,Dogma,tt0120655,7.3,1999
5322,nm0000490,Champs,tt1698652,7.3,2014
5323,nm0000490,Love & Basketball,tt0199725,7.2,2000
5324,nm0000490,Pariah,tt1233334,7.2,2011
5325,nm0000490,Ten Minutes Older: The Trumpet,tt0304808,7.2,2002
5326,nm0000490,Manos sucias,tt3062414,7.2,2014
5327,nm0000490,Through the Fire,tt0457502,7.1,2005
5328,nm0000490,On the Shoulders of Giants: The Story of the Greatest Team You Never Heard Of,tt1820576,7.1,2010
5329,nm0000490,Crooklyn,tt0109504,7,1994
5330,nm0000490,Unbanned: The Legend of AJ1,tt8036174,7,2018
5331,nm0000490,How to Eat Your Watermelon in White Company (and Enjoy It),tt0452632,7,2005
5332,nm0000490,40 x 15,tt1226283,7,2008
5333,nm0000490,A Choice of Weapons: Inspired by Gordon Parks,tt1449539,6.9,2021
5334,nm0000490,He Got Game,tt0124718,6.9,1998
5335,nm0000490,American Skin,tt1019545,6.9,2019
5336,nm0000490,Clockers,tt0112688,6.9,1995
5337,nm0000490,Lumière and Company,tt0113718,6.9,1995
5338,nm0000490,Evolution of a Criminal,tt1096999,6.9,2014
5339,nm0000490,Edge of Outside,tt0829160,6.9,2006
5340,nm0000490,Guest,tt1692848,6.9,2010
5341,nm0000490,I Bet You,tt1494757,6.9,2009
5342,nm0000490,The Best Man,tt0168501,6.8,1999
5343,nm0000490,Lola Darling,tt0091939,6.8,1986
5344,nm0000490,Bus in viaggio,tt0116404,6.8,1996
5345,nm0000490,The Original Kings of Comedy,tt0236388,6.8,2000
5346,nm0000490,Una noche,tt2184331,6.8,2012
5347,nm0000490,Gold - La grande truffa,tt1800302,6.7,2016
5348,nm0000490,Summer of Sam - Panico a New York,tt0162677,6.7,1999
5349,nm0000490,The Third Wife,tt7692966,6.7,2018
5350,nm0000490,New Jersey Drive,tt0113967,6.7,1995
5351,nm0000490,Jungle Fever,tt0102175,6.6,1991
5352,nm0000490,Monster,tt2850272,6.6,2018
5353,nm0000490,Bamboozled,tt0215545,6.6,2000
5354,nm0000490,Mo' Better Blues,tt0100168,6.6,1990
5355,nm0000490,One Last Thing...,tt0452660,6.6,2005
5356,nm0000490,Cronies,tt3389296,6.6,2015
5357,nm0000490,Da 5 Bloods - Come fratelli,tt9777644,6.5,2020
5358,nm0000490,The Last Party,tt0107372,6.5,1993
5359,nm0000490,The Birth of a Nation - Il risveglio di un popolo,tt4196450,6.4,2016
5360,nm0000490,Tales from the Hood,tt0114609,6.4,1995
5361,nm0000490,C.S.A.: The Confederate States of America,tt0389828,6.4,2004
5362,nm0000490,Passing Strange,tt3457144,6.4,2009
5363,nm0000490,A Man's Story,tt1409772,6.4,2010
5364,nm0000490,Venus and Serena,tt2376024,6.3,2012
5365,nm0000490,Window on Your Present,tt1578856,6.3,2010
5366,nm0000490,Touched with Fire,tt2848324,6.2,2015
5367,nm0000490,Violet & Daisy,tt1634136,6.1,2011
5368,nm0000490,Miracolo a Sant'Anna,tt1046997,6.1,2008
5369,nm0000490,Il colore della libertà,tt2235372,6,2020
5370,nm0000490,School Daze,tt0096054,6,1988
5371,nm0000490,PoliWood,tt1204953,6,2009
5372,nm0000490,The 100 Best Black Movies (Ever),tt1546668,6,2007
5373,nm0000490,Monsters and Men,tt7689906,5.9,2018
5374,nm0000490,Chutney Popcorn,tt0126240,5.9,1999
5375,nm0000490,Chi-Raq,tt4594834,5.8,2015
5376,nm0000490,Pass Over,tt7768846,5.8,2018
5377,nm0000490,Nigerian Prince,tt6851966,5.8,2018
5378,nm0000490,3 A.M. - Omicidi nella Notte,tt0248661,5.8,2001
5379,nm0000490,The Making and Meaning of 'We Are Family',tt0306219,5.8,2002
5380,nm0000490,Oldboy,tt1321511,5.7,2013
5381,nm0000490,Saint John of Las Vegas,tt1276105,5.7,2009
5382,nm0000490,Solo in America,tt0102330,5.7,1990
5383,nm0000490,A Century of Cinema,tt0109390,5.7,1994
5384,nm0000490,Streetballers,tt0847221,5.6,2009
5385,nm0000490,Home Invaders,tt0265226,5.6,2001
5386,nm0000490,Lisa Picard Is Famous,tt0233699,5.5,2000
5387,nm0000490,Lei mi odia,tt0384533,5.3,2004
5388,nm0000490,Dream Street,tt0446686,5.3,2010
5389,nm0000490,See You Yesterday,tt8743064,5.2,2019
5390,nm0000490,Girl 6 - Sesso in linea,tt0116414,5.2,1996
5391,nm0000490,Red Hook Summer,tt1989593,5.1,2012
5392,nm0000490,Seven Songs for Malcolm X,tt0108089,5.1,1993
5393,nm0000490,Our Hollywood Education,tt0105074,5.1,1992
5394,nm0719756,La grande illusione,tt0028950,8.1,1937
5395,nm0719756,Lumière!,tt5954462,8.1,2016
5396,nm0719756,La regola del gioco,tt0031885,8,1939
5397,nm0719756,Moulin Rouge!,tt0203009,7.6,2001
5398,nm0719756,L'angelo del male,tt0029957,7.6,1938
5399,nm0719756,Questa terra è mia,tt0036431,7.6,1943
5400,nm0719756,La cagna,tt0021739,7.6,1931
5401,nm0719756,Verso la vita,tt0027336,7.6,1936
5402,nm0719756,Il fiume,tt0043972,7.5,1951
5403,nm0719756,Senso,tt0047469,7.5,1954
5404,nm0719756,French Cancan,tt0046998,7.4,1955
5405,nm0719756,Boudu salvato dalle acque,tt0022718,7.3,1932
5406,nm0719756,Il delitto del signor Lange,tt0027478,7.3,1936
5407,nm0719756,Toni,tt0025898,7.2,1935
5408,nm0719756,L'uomo del Sud,tt0038107,7.1,1945
5409,nm0719756,La marsigliese,tt0030424,7.1,1938
5410,nm0719756,La palude della morte,tt0034251,7.1,1941
5411,nm0719756,La mia droga si chiama Julie,tt0064990,7,1969
5412,nm0719756,Le strane licenze del caporale Dupont,tt0055827,7,1962
5413,nm0719756,La carrozza d'oro,tt0044487,7,1952
5414,nm0719756,Langlois,tt0065830,6.8,1970
5415,nm0719756,La signora Bovary,tt0025442,6.7,1934
5416,nm0719756,Nanà,tt0017196,6.7,1926
5417,nm0719756,La fille de l'eau,tt0014898,6.7,1925
5418,nm0719756,Il diario di una cameriera,tt0038477,6.6,1946
5419,nm0719756,Terra di Spagna,tt0029594,6.6,1937
5420,nm0719756,La notte dell'incrocio,tt0023284,6.6,1932
5421,nm0719756,Marquitta,tt0018143,6.6,1927
5422,nm0719756,L'or du Cristobal,tt0160610,6.6,1940
5423,nm0719756,Picnic alla francese,tt0052765,6.5,1959
5424,nm0719756,Verso l'ignoto,tt0035631,6.5,1943
5425,nm0719756,Tosca,tt0033177,6.5,1941
5426,nm0719756,La donna della spiaggia,tt0040000,6.4,1947
5427,nm0719756,Tire au flanc,tt0019480,6.4,1928
5428,nm0719756,L'entroterra,tt0019704,6.4,1929
5429,nm0719756,The Ways of Love,tt5508084,6.4,1950
5430,nm0719756,Le tournoi dans la cité,tt0019486,6.4,1928
5431,nm0719756,Eliana e gli uomini,tt0049177,6.3,1956
5432,nm0719756,Une vie sans joie,tt0153439,6.3,1927
5433,nm0719756,La vita è nostra,tt0028464,6,1936
5434,nm0719756,La purga al pupo,tt0022223,6,1931
5435,nm0719756,Chotard et Cie,tt0022762,5.9,1933
5436,nm0719756,The Christian Licorice Store,tt0066913,5.3,1971
5437,nm0719756,Santarellina,tt0022112,5.3,1931
5438,nm0719756,Il fiore e la violenza,tt8749000,5.2,1962
5439,nm0719756,Bibos Männer,tt0090724,5,1986
5440,nm0719756,A Grande Ilusão,tt1306023,0,2015
5441,nm0719756,Le petit chaperon rouge,tt0183646,0,1930
5442,nm0001789,Stalker,tt0079944,8.1,1979
5443,nm0001789,Solaris,tt0069293,8.1,1972
5444,nm0001789,Lo specchio,tt0072443,8.1,1975
5445,nm0001789,Andrej Rublev,tt0060107,8.1,1966
5446,nm0001789,Nostalghia,tt0086022,8.1,1983
5447,nm0001789,L'infanzia di Ivan,tt0056111,8.1,1962
